ev,ts,start,end,duration_ms,role,dp,tp,pid,phase,overlap_ms,overlap_ratio,max_active_recv,n_recv,n_send,n_in_batch,n_sched,n_reqs
bookkeeping_start,1780280866.8538494,1780280866.8538494,1780280866.8538954,0.04601478576660156,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280866.8598588,1780280866.8598588,1780280866.8599052,0.04649162292480469,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280866.8660388,1780280866.8660388,1780280866.866085,0.046253204345703125,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280866.8721576,1780280866.8721576,1780280866.8722043,0.04673004150390625,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280866.878284,1780280866.878284,1780280866.8783298,0.0457763671875,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280866.8845253,1780280866.8845253,1780280866.8845735,0.048160552978515625,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280866.8905835,1780280866.8905835,1780280866.8906322,0.04863739013671875,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280866.9012253,1780280866.9012253,1780280866.9012728,0.04744529724121094,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280866.9041567,1780280866.9041567,1780280866.9042022,0.04553794860839844,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280866.9454584,1780280866.9454584,1780280866.945509,0.05054473876953125,decode,0,0,452715,bookkeeping,0.05054473876953125,1.0,1,,,,,
bookkeeping_start,1780280866.9484997,1780280866.9484997,1780280866.9485474,0.0476837158203125,decode,0,0,452715,bookkeeping,0.0476837158203125,1.0,1,,,,,
bookkeeping_start,1780280866.955693,1780280866.955693,1780280866.9557428,0.04982948303222656,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280866.9606009,1780280866.9606009,1780280866.9606478,0.04696846008300781,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280867.0030422,1780280867.0030422,1780280867.0031018,0.059604644775390625,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280867.0067432,1780280867.0067432,1780280867.0067973,0.05412101745605469,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280867.0144165,1780280867.0144165,1780280867.0144777,0.06127357482910156,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280867.0194645,1780280867.0194645,1780280867.0195258,0.06127357482910156,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280867.0232644,1780280867.0232644,1780280867.0233169,0.05245208740234375,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280867.029966,1780280867.029966,1780280867.0300195,0.05340576171875,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280867.0369554,1780280867.0369554,1780280867.0370097,0.05435943603515625,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280867.0441966,1780280867.0441966,1780280867.0442505,0.053882598876953125,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280867.386288,1780280867.386288,1780280867.386343,0.05507469177246094,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280867.709949,1780280867.709949,1780280867.7099998,0.05078315734863281,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280868.2637415,1780280868.2637415,1780280868.2637987,0.057220458984375,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280868.7771816,1780280868.7771816,1780280868.7772286,0.04696846008300781,decode,0,0,452715,bookkeeping,0.04696846008300781,1.0,1,,,,,
bookkeeping_start,1780280868.8324022,1780280868.8324022,1780280868.832454,0.05173683166503906,decode,0,0,452715,bookkeeping,0.05173683166503906,1.0,1,,,,,
bookkeeping_start,1780280868.8724766,1780280868.8724766,1780280868.8725312,0.05459785461425781,decode,0,0,452715,bookkeeping,0.16379356384277344,3.0,3,,,,,
bookkeeping_start,1780280868.8934782,1780280868.8934782,1780280868.8935392,0.06103515625,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280868.8965945,1780280868.8965945,1780280868.8966541,0.059604644775390625,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280868.9128792,1780280868.9128792,1780280868.9129436,0.06437301635742188,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280868.9154267,1780280868.9154267,1780280868.9154878,0.06103515625,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280868.9183013,1780280868.9183013,1780280868.9183831,0.08177757263183594,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280868.92736,1780280868.92736,1780280868.927421,0.06103515625,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280868.9363062,1780280868.9363062,1780280868.9363837,0.07748603820800781,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280868.9453313,1780280868.9453313,1780280868.9454079,0.07653236389160156,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280868.954558,1780280868.954558,1780280868.9546144,0.05650520324707031,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280868.972205,1780280868.972205,1780280868.972276,0.07104873657226562,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280868.9759164,1780280868.9759164,1780280868.9759827,0.06628036499023438,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280868.984558,1780280868.984558,1780280868.9846244,0.06628036499023438,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280868.9940662,1780280868.9940662,1780280868.9941318,0.06556510925292969,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280869.002243,1780280869.002243,1780280869.0023081,0.06508827209472656,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280869.1574464,1780280869.1574464,1780280869.1575162,0.06985664367675781,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280869.2157423,1780280869.2157423,1780280869.2158039,0.061511993408203125,decode,0,0,452715,bookkeeping,0.18453598022460938,3.0,3,,,,,
bookkeeping_start,1780280869.362925,1780280869.362925,1780280869.362991,0.06604194641113281,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280869.9423099,1780280869.9423099,1780280869.9424117,0.10180473327636719,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280870.3577425,1780280870.3577425,1780280870.3578298,0.08726119995117188,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280870.6486895,1780280870.6486895,1780280870.648783,0.0934600830078125,decode,0,0,452715,bookkeeping,0.0934600830078125,1.0,1,,,,,
bookkeeping_start,1780280871.132356,1780280871.132356,1780280871.1324134,0.05745887756347656,decode,1,0,452712,bookkeeping,0.05745887756347656,1.0,1,,,,,
bookkeeping_start,1780280871.1518848,1780280871.1518848,1780280871.1520438,0.1590251922607422,decode,1,0,452712,bookkeeping,0.7951259613037109,5.0,5,,,,,
bookkeeping_start,1780280871.1862364,1780280871.1862364,1780280871.1863315,0.09512901306152344,decode,0,0,452715,bookkeeping,0.19025802612304688,2.0,2,,,,,
bookkeeping_start,1780280871.231038,1780280871.231038,1780280871.231091,0.052928924560546875,decode,1,0,452712,bookkeeping,0.423431396484375,8.0,8,,,,,
bookkeeping_start,1780280871.3009467,1780280871.3009467,1780280871.3010361,0.08940696716308594,decode,0,0,452715,bookkeeping,0.17881393432617188,2.0,2,,,,,
bookkeeping_start,1780280871.3137581,1780280871.3137581,1780280871.313823,0.064849853515625,decode,1,0,452712,bookkeeping,0.12969970703125,2.0,2,,,,,
bookkeeping_start,1780280871.319672,1780280871.319672,1780280871.3197842,0.11205673217773438,decode,0,0,452715,bookkeeping,0.22411346435546875,2.0,2,,,,,
bookkeeping_start,1780280871.3334887,1780280871.3334887,1780280871.3335617,0.07295608520507812,decode,1,0,452712,bookkeeping,0.14591217041015625,2.0,2,,,,,
bookkeeping_start,1780280871.3390775,1780280871.3390775,1780280871.3391922,0.11467933654785156,decode,0,0,452715,bookkeeping,0.22935867309570312,2.0,2,,,,,
bookkeeping_start,1780280871.3424911,1780280871.3424911,1780280871.3426054,0.11420249938964844,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.352856,1780280871.352856,1780280871.3529286,0.07271766662597656,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.3562334,1780280871.3562334,1780280871.3563795,0.1461505889892578,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.3565037,1780280871.3565037,1780280871.3565779,0.07414817810058594,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.363308,1780280871.363308,1780280871.363402,0.09393692016601562,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.3779743,1780280871.3779743,1780280871.378115,0.14066696166992188,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.381096,1780280871.381096,1780280871.3812182,0.12230873107910156,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.3811138,1780280871.3811138,1780280871.381183,0.06914138793945312,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.3845286,1780280871.3845286,1780280871.384647,0.118255615234375,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.7033575,1780280871.7033575,1780280871.7034204,0.0629425048828125,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.7058191,1780280871.7058191,1780280871.7058818,0.06270408630371094,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.7060428,1780280871.7060428,1780280871.7061632,0.12040138244628906,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.8058064,1780280871.8058064,1780280871.805922,0.11563301086425781,decode,0,0,452715,bookkeeping,0.11563301086425781,1.0,1,,,,,
bookkeeping_start,1780280871.8158774,1780280871.8158774,1780280871.8159757,0.09822845458984375,decode,1,0,452712,bookkeeping,0.09822845458984375,1.0,1,,,,,
bookkeeping_start,1780280871.8187816,1780280871.8187816,1780280871.8188772,0.09560585021972656,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.8189087,1780280871.8189087,1780280871.8190303,0.12159347534179688,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.836568,1780280871.836568,1780280871.836665,0.09679794311523438,decode,1,0,452712,bookkeeping,0.09679794311523438,1.0,1,,,,,
bookkeeping_start,1780280871.8482125,1780280871.8482125,1780280871.8483515,0.13899803161621094,decode,0,0,452715,bookkeeping,0.13899803161621094,1.0,1,,,,,
bookkeeping_start,1780280871.8547478,1780280871.8547478,1780280871.8548334,0.08559226989746094,decode,1,0,452712,bookkeeping,0.08559226989746094,1.0,1,,,,,
bookkeeping_start,1780280871.8702242,1780280871.8702242,1780280871.87039,0.16570091247558594,decode,0,0,452715,bookkeeping,0.16570091247558594,1.0,1,,,,,
bookkeeping_start,1780280871.8739758,1780280871.8739758,1780280871.8741128,0.13709068298339844,decode,0,0,452715,bookkeeping,0.13709068298339844,1.0,1,,,,,
bookkeeping_start,1780280871.8911393,1780280871.8911393,1780280871.8912368,0.09751319885253906,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.8937294,1780280871.8937294,1780280871.8938143,0.08487701416015625,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.8939967,1780280871.8939967,1780280871.894114,0.11730194091796875,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.9051569,1780280871.9051569,1780280871.9052448,0.08797645568847656,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.9052355,1780280871.9052355,1780280871.905377,0.14138221740722656,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.9169698,1780280871.9169698,1780280871.9170659,0.09608268737792969,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.9170403,1780280871.9170403,1780280871.9172003,0.15997886657714844,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.9285023,1780280871.9285023,1780280871.928604,0.10156631469726562,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.9286213,1780280871.9286213,1780280871.9287581,0.13685226440429688,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.9401858,1780280871.9401858,1780280871.9402838,0.09799003601074219,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.940301,1780280871.940301,1780280871.9404578,0.15687942504882812,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.9519265,1780280871.9519265,1780280871.952026,0.09942054748535156,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.9520774,1780280871.9520774,1780280871.952213,0.13566017150878906,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280871.9638796,1780280871.9638796,1780280871.9640164,0.13685226440429688,decode,0,0,452715,bookkeeping,0.13685226440429688,1.0,1,,,,,
bookkeeping_start,1780280871.969237,1780280871.969237,1780280871.9694102,0.17309188842773438,decode,1,0,452712,bookkeeping,0.17309188842773438,1.0,1,,,,,
bookkeeping_start,1780280871.9758227,1780280871.9758227,1780280871.9759557,0.13303756713867188,decode,0,0,452715,bookkeeping,0.13303756713867188,1.0,1,,,,,
bookkeeping_start,1780280871.9759889,1780280871.9759889,1780280871.9760854,0.09655952453613281,decode,1,0,452712,bookkeeping,0.09655952453613281,1.0,1,,,,,
bookkeeping_start,1780280871.987866,1780280871.987866,1780280871.9879992,0.13327598571777344,decode,0,0,452715,bookkeeping,0.2665519714355469,2.0,2,,,,,
bookkeeping_start,1780280872.0042355,1780280872.0042355,1780280872.004355,0.11944770812988281,decode,1,0,452712,bookkeeping,0.11944770812988281,1.0,1,,,,,
bookkeeping_start,1780280872.007082,1780280872.007082,1780280872.0072155,0.133514404296875,decode,0,0,452715,bookkeeping,0.26702880859375,2.0,2,,,,,
bookkeeping_start,1780280872.0105913,1780280872.0105913,1780280872.010692,0.10061264038085938,decode,1,0,452712,bookkeeping,0.10061264038085938,1.0,1,,,,,
bookkeeping_start,1780280872.0174189,1780280872.0174189,1780280872.0175505,0.1316070556640625,decode,0,0,452715,bookkeeping,0.263214111328125,2.0,2,,,,,
bookkeeping_start,1780280872.0370178,1780280872.0370178,1780280872.0371258,0.10800361633300781,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.0402253,1780280872.0402253,1780280872.040393,0.1678466796875,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.0403693,1780280872.0403693,1780280872.0404875,0.118255615234375,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.043409,1780280872.043409,1780280872.043552,0.14281272888183594,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.043458,1780280872.043458,1780280872.0435708,0.11277198791503906,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.0545125,1780280872.0545125,1780280872.054622,0.10943412780761719,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.0546348,1780280872.0546348,1780280872.0547712,0.13637542724609375,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.0664356,1780280872.0664356,1780280872.0665472,0.11157989501953125,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.0665472,1780280872.0665472,1780280872.066679,0.13184547424316406,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.078406,1780280872.078406,1780280872.0785205,0.11444091796875,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.0784872,1780280872.0784872,1780280872.0786254,0.13828277587890625,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.090138,1780280872.090138,1780280872.0902429,0.1049041748046875,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.0904095,1780280872.0904095,1780280872.0905404,0.1308917999267578,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.1017802,1780280872.1017802,1780280872.1018815,0.10132789611816406,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.101922,1780280872.101922,1780280872.1020536,0.1316070556640625,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.113634,1780280872.113634,1780280872.113738,0.10395050048828125,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.1137676,1780280872.1137676,1780280872.1138988,0.13113021850585938,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.1258593,1780280872.1258593,1780280872.1259995,0.14019012451171875,decode,0,0,452715,bookkeeping,0.14019012451171875,1.0,1,,,,,
bookkeeping_start,1780280872.1292477,1780280872.1292477,1780280872.1293817,0.13399124145507812,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.1377234,1780280872.1377234,1780280872.1378279,0.10442733764648438,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.1378443,1780280872.1378443,1780280872.137977,0.13256072998046875,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.1498325,1780280872.1498325,1780280872.149969,0.1366138458251953,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.149907,1780280872.149907,1780280872.1500168,0.10967254638671875,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.1619177,1780280872.1619177,1780280872.1620216,0.10395050048828125,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.1620789,1780280872.1620789,1780280872.16221,0.13113021850585938,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.1737306,1780280872.1737306,1780280872.1738636,0.13303756713867188,decode,0,0,452715,bookkeeping,0.13303756713867188,1.0,1,,,,,
bookkeeping_start,1780280872.1748462,1780280872.1748462,1780280872.1749537,0.10752677917480469,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.1857321,1780280872.1857321,1780280872.1858404,0.10824203491210938,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.185875,1780280872.185875,1780280872.1860116,0.1366138458251953,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.1977212,1780280872.1977212,1780280872.197854,0.1327991485595703,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.197752,1780280872.197752,1780280872.1978595,0.10752677917480469,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.2097213,1780280872.2097213,1780280872.2098315,0.11014938354492188,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.2097797,1780280872.2097797,1780280872.2099192,0.13947486877441406,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.22203,1780280872.22203,1780280872.222164,0.13399124145507812,decode,0,0,452715,bookkeeping,0.13399124145507812,1.0,1,,,,,
bookkeeping_start,1780280872.2355385,1780280872.2355385,1780280872.2356606,0.1220703125,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.2381914,1780280872.2381914,1780280872.2382987,0.10728836059570312,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.2384913,1780280872.2384913,1780280872.2386346,0.14328956604003906,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.2497962,1780280872.2497962,1780280872.249919,0.12278556823730469,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.2500074,1780280872.2500074,1780280872.2501104,0.102996826171875,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.2618866,1780280872.2618866,1780280872.2619953,0.1087188720703125,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.2620668,1780280872.2620668,1780280872.2622013,0.13446807861328125,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.2739384,1780280872.2739384,1780280872.2740448,0.10633468627929688,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.2741327,1780280872.2741327,1780280872.2742648,0.13208389282226562,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.2861545,1780280872.2861545,1780280872.2862842,0.12969970703125,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.2861578,1780280872.2861578,1780280872.2862668,0.10895729064941406,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.298149,1780280872.298149,1780280872.298255,0.10585784912109375,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.298267,1780280872.298267,1780280872.2984183,0.1513957977294922,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.310072,1780280872.310072,1780280872.3101811,0.10919570922851562,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.3102167,1780280872.3102167,1780280872.3103704,0.1537799835205078,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.32203,1780280872.32203,1780280872.32214,0.10991096496582031,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.322163,1780280872.322163,1780280872.3222942,0.13113021850585938,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.3337784,1780280872.3337784,1780280872.3338866,0.10824203491210938,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.3339922,1780280872.3339922,1780280872.3341188,0.1266002655029297,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.3456628,1780280872.3456628,1780280872.3457735,0.110626220703125,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.3458254,1780280872.3458254,1780280872.3459601,0.1347064971923828,decode,0,0,452715,bookkeeping,0.0,0.0,0,,,,,
bookkeeping_start,1780280872.3573806,1780280872.3573806,1780280872.357488,0.10728836059570312,decode,1,0,452712,bookkeeping,0.0,0.0,0,,,,,
