start,end,duration_ms,req,role,dp,tp,pid,n_blocks,remote_engine,remote_rank
1780280967.3290749,1780280967.3367698,7.69495964050293,chatcmpl-8109c188-49db-4c8a-9d46-aacb4e361c0c-87d5a9fe,decode,0,0,452715,20,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280967.6582613,1780280967.6586637,0.4024505615234375,chatcmpl-4e705330-6bef-43b5-a078-f42aa4d71bf9-ae69d2b6,decode,0,0,452715,5,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280967.743547,1780280967.7518508,8.30388069152832,chatcmpl-d7739b89-4590-44b5-96d5-74985b1292b7-8c05e233,decode,0,0,452715,16,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280967.7673814,1780280967.776128,8.746623992919922,chatcmpl-a3c43a26-6a19-4a6a-8b42-00d3a37c63de-952efc2d,decode,0,0,452715,13,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280967.8558567,1780280967.8750162,19.159555435180664,chatcmpl-d88d6e2d-8cf9-4f2e-ba19-13277ee5a064-bf9ec1f9,decode,0,0,452715,52,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280967.8745716,1780280967.8832347,8.663177490234375,chatcmpl-86a401b3-51ef-4e86-b11a-b9ae154eaf12-8cf13107,decode,0,0,452715,17,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280967.93224,1780280967.9326541,0.41413307189941406,chatcmpl-a62e8aee-9cae-42fa-9d44-3fae5055e4d8-a0f3e33f,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280967.9840999,1780280967.9930604,8.960485458374023,chatcmpl-be819431-30a5-4ca4-945b-abd8e7e0064a-938ffeef,decode,0,0,452715,12,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280968.0223691,1780280968.0419502,19.581079483032227,chatcmpl-d9551328-b6ce-4f70-9b36-07f5e85f7269-a745fc78,decode,0,0,452715,26,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280968.2487905,1780280968.2491543,0.3638267517089844,chatcmpl-1b0cf003-5218-4355-9b26-aa0bae0258fe-978d064b,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280968.313266,1780280968.3209264,7.660388946533203,chatcmpl-0ebca902-9aa3-46e2-9f9d-77e9a19fe9cc-8ed3bfe1,decode,0,0,452715,18,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280968.4613287,1780280968.4702191,8.890390396118164,chatcmpl-3380e12a-2817-4210-ade1-33813230d690-b861324d,decode,0,0,452715,12,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280968.5118098,1780280968.5311165,19.306659698486328,chatcmpl-adaa6feb-67f1-490b-ba01-c1fb55736492-90bafaa4,decode,0,0,452715,26,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280968.6058347,1780280968.6062014,0.3666877746582031,chatcmpl-6afca7b0-675e-49ed-885a-a2672f8a4939-b675b3b0,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280968.6319504,1780280968.6323032,0.3528594970703125,chatcmpl-5b6f8319-32d5-453d-8018-a392756e4f76-b9953650,decode,0,0,452715,4,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280968.7797933,1780280968.800014,20.22075653076172,chatcmpl-d99bc060-f2ab-40a2-819d-80990ab95060-8acb6f9a,decode,0,0,452715,50,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280968.797778,1780280968.8069086,9.130716323852539,chatcmpl-a27b2c41-e285-4dec-ac88-9f3e1d3a0037-a66e13a8,decode,0,0,452715,11,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280968.799562,1780280968.8069463,7.384300231933594,chatcmpl-d1fe81ba-df1b-444b-a99d-44be5852ca98-9162d7e1,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280968.946731,1780280968.9647048,17.973661422729492,chatcmpl-3aefbdc7-40c5-4093-8764-5b8ba3d4b81e-8bef48b0,decode,0,0,452715,40,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280969.0532527,1780280969.0535784,0.3256797790527344,chatcmpl-2ceffb33-6ba0-4ad8-83ea-93dfb53559b9-90ff2d1f,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280969.0999362,1780280969.1106563,10.720014572143555,chatcmpl-61c7cef3-1a4e-47fc-98cc-7253adecce3c-9fea4ebf,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280969.2366686,1780280969.2561245,19.455909729003906,chatcmpl-7c6d09ca-8c39-449b-94df-ead347c0ae13-a50c276a,decode,0,0,452715,26,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280969.4305532,1780280969.4562771,25.723934173583984,chatcmpl-db5ed54d-12c4-42af-b231-55f89da9054b-abcc6ba6,decode,0,0,452715,34,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280969.4558778,1780280969.456292,0.41413307189941406,chatcmpl-4d877db0-5c81-4f0b-9977-85972ef08983-aab51229,decode,0,0,452715,6,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280969.491112,1780280969.5106177,19.505739212036133,chatcmpl-be06f578-b996-4035-ac0d-f195aa7afc0d-ada8b574,decode,0,0,452715,30,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280969.4997554,1780280969.5106487,10.89334487915039,chatcmpl-ffe299fb-cdb2-4788-bbb5-d848cd593c64-8add88a2,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280969.538072,1780280969.5384932,0.4210472106933594,chatcmpl-334807e7-f2a2-4af1-a1be-c2f5fd2d2bee-a1ee4d66,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280969.6209743,1780280969.6213713,0.39696693420410156,chatcmpl-6d555d2c-2393-4c46-9ba9-3fdfd081e96c-9aaba9f5,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280969.8035254,1780280969.8107727,7.247209548950195,chatcmpl-c65a9486-4526-42dd-81d0-8ddeadc1030a-83a9b731,decode,0,0,452715,23,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280969.9468226,1780280969.9552348,8.41212272644043,chatcmpl-3f176e04-8186-417e-86c8-0cc874871eac-9772a5c0,decode,0,0,452715,11,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280970.0782125,1780280970.078598,0.38552284240722656,chatcmpl-27989f90-4730-4437-8812-07920a30e9c4-a2253932,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280970.1130772,1780280970.1134868,0.4096031188964844,chatcmpl-e7790a6d-d450-4520-8b10-9280a2e688a7-8ee88e32,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280970.3940723,1780280970.4126384,18.566131591796875,chatcmpl-0420158e-e9ad-44d3-8a03-0ac7f615e782-a2029f1d,decode,0,0,452715,34,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280970.597967,1780280970.616972,19.00506019592285,chatcmpl-fb730c24-2761-4f4a-b3ff-db8df04f8fc2-9286b7d4,decode,0,0,452715,30,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280970.6065109,1780280970.6170266,10.515689849853516,chatcmpl-50f743f8-224e-4f7a-929d-bf0febc7f673-87258558,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280970.7667356,1780280970.7854927,18.757104873657227,chatcmpl-7c09da55-b76d-4cd1-a239-36e9d67884d8-a95219f5,decode,0,0,452715,33,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280970.87247,1780280970.8911412,18.671274185180664,chatcmpl-03d122cf-71a2-41d3-a073-aa18ba6671db-bfd95a4b,decode,0,0,452715,49,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280970.890741,1780280970.8911595,0.4184246063232422,chatcmpl-c8d16a01-94fe-4278-97b9-bf944b306380-baf9c2d7,decode,0,0,452715,4,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280970.916308,1780280970.9239428,7.634878158569336,chatcmpl-d19cfc43-e4b6-48f2-9531-d36b0b47337f-ba2ab0fa,decode,0,0,452715,19,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280971.0490456,1780280971.0676079,18.56231689453125,chatcmpl-f2902ca0-9b73-445d-bf00-678872825ef6-a17e895a,decode,0,0,452715,45,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280971.0671673,1780280971.076071,8.903741836547852,chatcmpl-830d63e4-648e-4684-b7ae-bcf500ecda32-97cb68fa,decode,0,0,452715,14,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280971.5337188,1780280971.5556104,21.89159393310547,chatcmpl-6a54f910-171d-4d5e-8e5f-713d6afbe4c6-aa2498d1,decode,0,0,452715,59,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280971.5551374,1780280971.5556269,0.4894733428955078,chatcmpl-c3762b19-5309-448f-b0c6-8b3189f15d09-b5c3e327,decode,0,0,452715,9,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280971.6576834,1780280971.6580198,0.3364086151123047,chatcmpl-6b6c68bc-5b63-4cbb-b000-3fd16c63697d-b7225220,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280971.7470498,1780280971.7521365,5.086660385131836,chatcmpl-1bf7c1ee-1b1c-4564-935e-0c4fe47c78c2-a97d4182,decode,0,0,452715,5,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280971.7517228,1780280971.7672908,15.568017959594727,chatcmpl-0bda4166-8525-4b5c-8845-886b91b61f96-bca44ea3,decode,0,0,452715,29,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280971.8294783,1780280971.8299181,0.4398822784423828,chatcmpl-0defa277-7734-4206-88c1-84067b66e669-921c83e7,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280971.8692958,1780280971.8759718,6.675958633422852,chatcmpl-9b8ce220-3974-43ea-9948-35acfc3a597b-a314a4f5,decode,0,0,452715,5,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280972.0952218,1780280972.0957685,0.5466938018798828,chatcmpl-12dc0825-f5bc-47c5-85f0-8182fc9630c4-b00d8b65,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280972.3035593,1780280972.3225067,18.947362899780273,chatcmpl-9358d313-ca59-4438-bf74-4b1659fb05d3-80a219ac,decode,0,0,452715,36,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280972.3732295,1780280972.3738017,0.57220458984375,chatcmpl-f62b6923-d884-4c1e-8565-f9370feb2525-83354930,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280972.4691343,1780280972.469477,0.3426074981689453,chatcmpl-f370b486-1a01-46b4-ae81-3e95471e20c6-a8b29cdc,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280972.5799637,1780280972.5803046,0.3409385681152344,chatcmpl-16153569-3d0d-4cab-8cea-53044a41b365-a2c67223,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280972.6183615,1780280972.6268997,8.538246154785156,chatcmpl-3fc14526-0061-407f-944e-7089ec8c82f8-8699e3fb,decode,0,0,452715,15,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280972.8722289,1780280972.8727646,0.5357265472412109,chatcmpl-4ec65a6d-0740-4ed9-864a-a4c7adcefe5f-9136f31f,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280972.9109771,1780280972.9186413,7.664203643798828,chatcmpl-2bba5bb6-4fea-4aae-bb06-86aee1afbaeb-9789235f,decode,0,0,452715,24,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280973.1847725,1780280973.1993728,14.600276947021484,chatcmpl-05936076-7c65-4676-a577-d9bea0431513-98479cab,decode,0,0,452715,56,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280973.4469974,1780280973.4473717,0.3743171691894531,chatcmpl-ca331cee-c7f9-46fc-b648-9e88aadb6868-989babc7,decode,0,0,452715,5,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280973.5299544,1780280973.5386329,8.678436279296875,chatcmpl-e94584da-4175-4f80-aa91-e0334fe57e7c-b86af0ac,decode,0,0,452715,16,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280973.7167566,1780280973.717147,0.3905296325683594,chatcmpl-fceee7fa-e890-48ef-b7e9-685d1fc2c0e4-a34910f2,decode,0,0,452715,7,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280973.7471952,1780280973.747562,0.3666877746582031,chatcmpl-eb421faf-3fa1-40f2-9a5f-30e87c8e5ad1-a392ce24,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280973.7719173,1780280973.7723067,0.38933753967285156,chatcmpl-ccefb51a-8f78-4baa-920b-e2ad50c00bad-82303b2d,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280973.947757,1780280973.9675543,19.797325134277344,chatcmpl-ab58ee0c-9134-45cc-bf56-e53a9970128c-8e9c2a36,decode,0,0,452715,27,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280973.9995165,1780280973.999851,0.3345012664794922,chatcmpl-8b8e58a1-01fc-4fa7-957e-ca9cc3070e83-a24d2b62,decode,0,0,452715,6,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280964.2895865,1780280964.2898364,0.2498626708984375,chatcmpl-21b057d9-8646-42cb-9dac-bbd98f9ac436-b86a11c7,decode,1,0,452712,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280964.3573496,1780280964.3734818,16.132116317749023,chatcmpl-d36dd96f-4e43-4b8c-9d41-6a57fc65010d-ae23be8b,decode,1,0,452712,29,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280964.460378,1780280964.460626,0.247955322265625,chatcmpl-a976c9bb-2d96-4164-9c2a-9d0d2e190b35-bd865120,decode,1,0,452712,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280964.575166,1780280964.581768,6.602048873901367,chatcmpl-c3a8dd76-b6f2-43be-bed2-5461f39709ff-a85083e1,decode,1,0,452712,15,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280964.756318,1780280964.7565768,0.2586841583251953,chatcmpl-4c118f4a-8b61-4036-b817-2086cdbbf064-bf87da70,decode,1,0,452712,5,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280964.7654366,1780280964.765687,0.2503395080566406,chatcmpl-b1827a2c-8b8f-47f5-a9bd-a5da4979818e-99a30b22,decode,1,0,452712,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280964.8815224,1780280964.886901,5.378484725952148,chatcmpl-5ab4b4ad-04d7-458d-b189-f92e7b310a90-b2f612ca,decode,1,0,452712,18,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280965.049517,1780280965.0497642,0.2472400665283203,chatcmpl-35bb4b19-23da-45d0-9fbc-c8356fbf5728-80b743a2,decode,1,0,452712,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280965.1936538,1780280965.2086096,14.955759048461914,chatcmpl-e0bc4fd4-0bdc-4b92-9e6e-7245d95a3dd4-b41ba86c,decode,1,0,452712,36,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280965.296272,1780280965.2965302,0.2582073211669922,chatcmpl-3d09b7b9-2f40-4a3e-8644-85a28f405eda-96dc2822,decode,1,0,452712,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280965.5679557,1780280965.58317,15.214204788208008,chatcmpl-f43a33cc-c393-4a80-8063-0541dc9480fa-8d264b42,decode,1,0,452712,54,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280965.5979574,1780280965.5982087,0.2512931823730469,chatcmpl-e75bf2dd-db95-4523-9c1c-0165d92f6d7f-85a8b4ea,decode,1,0,452712,4,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280965.6110559,1780280965.611309,0.2532005310058594,chatcmpl-146a193e-6352-4fb0-9845-c10e4c52ba9d-8b604dc9,decode,1,0,452712,5,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280965.7024019,1780280965.718169,15.767097473144531,chatcmpl-7228d033-5e46-49fa-a6a8-5ebaffbf1dd3-892522cf,decode,1,0,452712,33,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280965.8152232,1780280965.8304238,15.200614929199219,chatcmpl-095f3158-53e9-4223-ad6f-c909029ff5d5-aaaf8cd5,decode,1,0,452712,45,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280965.8444045,1780280965.8446534,0.24890899658203125,chatcmpl-346972cf-d0d4-4d8b-9a83-145d893681de-ad397f01,decode,1,0,452712,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280965.9066691,1780280965.915607,8.937835693359375,chatcmpl-01732eb5-9120-4703-8d21-7e63f9c7ef25-98f510ae,decode,1,0,452712,11,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280966.0056236,1780280966.0058503,0.22673606872558594,chatcmpl-4159a4a4-1887-4f64-af14-5a01fe607663-96c9cc2a,decode,1,0,452712,6,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280966.0199804,1780280966.0202355,0.2551078796386719,chatcmpl-6b70fee9-001d-4dc0-8884-f9e8d89d939d-81472b48,decode,1,0,452712,9,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280966.0669253,1780280966.074889,7.963657379150391,chatcmpl-0565be60-572e-4087-b817-56d5a8ac8d67-9e706dd6,decode,1,0,452712,13,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280966.161358,1780280966.161609,0.25081634521484375,chatcmpl-3d9849fa-5244-4454-a631-d8d84479b10c-940378a8,decode,1,0,452712,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280966.3692791,1780280966.3841772,14.898061752319336,chatcmpl-b52872f4-877f-4cee-a968-b58ba1579393-8d6b0bb2,decode,1,0,452712,51,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280966.4501941,1780280966.4504657,0.2715587615966797,chatcmpl-2ace9b0f-8eee-4d32-813b-7b3ca4b12fe4-b5878027,decode,1,0,452712,7,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280966.5461063,1780280966.5463762,0.26988983154296875,chatcmpl-5dda9474-0f7c-4dea-b052-a966130e34e3-be564ab9,decode,1,0,452712,6,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280966.8263488,1780280966.835119,8.770227432250977,chatcmpl-023522b4-5693-499c-9f33-ece2531944b2-8e8b6efd,decode,1,0,452712,18,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280966.9650066,1780280966.9699814,4.974842071533203,chatcmpl-da521fce-8282-4944-bd72-0e04173bc553-8d24db97,decode,1,0,452712,19,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280966.997536,1780280966.9977808,0.2448558807373047,chatcmpl-09537bf5-9cdd-46c2-9768-f0e4c9faa1da-82923d9d,decode,1,0,452712,5,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280967.0817354,1780280967.0819829,0.24747848510742188,chatcmpl-6e75c084-8eaa-4dfe-a660-b25eba8c59a6-9090a244,decode,1,0,452712,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280967.2849646,1780280967.3000703,15.105724334716797,chatcmpl-8f4d1de1-2bfa-440c-a33f-0938091c8b8d-a1bcc6ad,decode,1,0,452712,37,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280967.3250985,1780280967.3268344,1.7359256744384766,chatcmpl-f37f07b3-4250-470b-bca4-d72db175b36b-807d8048,decode,1,0,452712,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280967.3265836,1780280967.3268461,0.2624988555908203,chatcmpl-9078b953-3b10-48bc-87dc-1c9c4a5eafd5-becabaa4,decode,1,0,452712,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280967.9405873,1780280967.9562602,15.672922134399414,chatcmpl-be08fe81-4edb-4798-af3b-4073005a3a77-aa6e573c,decode,1,0,452712,32,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
