ev,ts,start,end,duration_ms,role,dp,tp,pid,overlap_ms,overlap_ratio,union_overlap_ms,union_overlap_ratio,overlap_intensity,max_active_recv
engine_step_start,1780281084.3146133,1780281084.3146133,1780281084.3268526,12.239217758178711,decode,1,0,451641,2.05230712890625,0.16768286743936886,2.05230712890625,0.16768286743936886,1.0,1
engine_step_start,1780281084.3268406,1780281084.3268406,1780281084.3390267,12.186050415039062,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.326857,1780281084.326857,1780281084.339,12.14289665222168,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.3390043,1780281084.3390043,1780281084.3511162,12.111902236938477,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.3390322,1780281084.3390322,1780281084.3512208,12.18867301940918,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.3511205,1780281084.3511205,1780281084.3633964,12.275934219360352,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.351235,1780281084.351235,1780281084.3633685,12.133598327636719,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.363385,1780281084.363385,1780281084.375538,12.153148651123047,decode,0,0,451640,9.01651382446289,0.7419076391886059,9.01651382446289,0.7419076391886059,1.0,1
engine_step_start,1780281084.363402,1780281084.363402,1780281084.3755105,12.108564376831055,decode,1,0,451641,8.98885726928711,0.7423553271506488,8.98885726928711,0.7423553271506488,1.0,1
engine_step_start,1780281084.3755147,1780281084.3755147,1780281084.389142,13.627290725708008,decode,1,0,451641,13.627290725708008,1.0,13.627290725708008,1.0,1.0,1
engine_step_start,1780281084.3755515,1780281084.3755515,1780281084.3892744,13.722896575927734,decode,0,0,451640,13.722896575927734,1.0,13.722896575927734,1.0,1.0,1
engine_step_start,1780281084.3891463,1780281084.3891463,1780281084.4012861,12.13979721069336,decode,1,0,451641,2.2382736206054688,0.18437487725362348,2.2382736206054688,0.18437487725362348,1.0,1
engine_step_start,1780281084.3892806,1780281084.3892806,1780281084.4012675,11.986970901489258,decode,0,0,451640,2.104043960571289,0.17552757722218906,2.104043960571289,0.17552757722218906,1.0,1
engine_step_start,1780281084.4012737,1780281084.4012737,1780281084.4135978,12.324094772338867,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.4012904,1780281084.4012904,1780281084.4134912,12.20083236694336,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.413495,1780281084.413495,1780281084.4258072,12.312173843383789,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.4136038,1780281084.4136038,1780281084.4259095,12.305736541748047,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.4258118,1780281084.4258118,1780281084.4380374,12.225627899169922,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.4259233,1780281084.4259233,1780281084.4380994,12.176036834716797,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.4380426,1780281084.4380426,1780281084.4503477,12.305021286010742,decode,1,0,451641,9.479999542236328,0.770417159132743,9.479999542236328,0.770417159132743,1.0,1
engine_step_start,1780281084.4381158,1780281084.4381158,1780281084.4502616,12.145757675170898,decode,0,0,451640,9.393930435180664,0.7734330526274463,9.393930435180664,0.7734330526274463,1.0,1
engine_step_start,1780281084.4502752,1780281084.4502752,1780281084.463286,13.010740280151367,decode,0,0,451640,22.16792106628418,1.7038170456836048,13.010740280151367,1.0,1.7038170456836048,2
engine_step_start,1780281084.4503615,1780281084.4503615,1780281084.4631503,12.788772583007812,decode,1,0,451641,21.810293197631836,1.7054250559284116,12.788772583007812,1.0,1.7054250559284116,2
engine_step_start,1780281084.4631627,1780281084.4631627,1780281084.4752698,12.107133865356445,decode,1,0,451641,19.27018165588379,1.5916386049900553,12.107133865356445,1.0,1.5916386049900553,3
engine_step_start,1780281084.4633005,1780281084.4633005,1780281084.4753857,12.085199356079102,decode,0,0,451640,19.110441207885742,1.5813095543411786,12.085199356079102,1.0,1.5813095543411786,3
engine_step_start,1780281084.4759245,1780281084.4759245,1780281084.487618,11.693477630615234,decode,0,0,451640,2.4580955505371094,0.2102108224931697,2.4580955505371094,0.2102108224931697,1.0,1
engine_step_start,1780281084.4761412,1780281084.4761412,1780281084.487569,11.427879333496094,decode,1,0,451641,2.241373062133789,0.19613202036217975,2.241373062133789,0.19613202036217975,1.0,1
engine_step_start,1780281084.4875762,1780281084.4875762,1780281084.4997005,12.124300003051758,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.4876244,1780281084.4876244,1780281084.4997673,12.14289665222168,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.499712,1780281084.499712,1780281084.5119722,12.260198593139648,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.4997818,1780281084.4997818,1780281084.5119996,12.21776008605957,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.511978,1780281084.511978,1780281084.5242975,12.319564819335938,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.512013,1780281084.512013,1780281084.524223,12.21013069152832,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.524229,1780281084.524229,1780281084.5363715,12.142419815063477,decode,0,0,451640,9.457826614379883,0.7789078913781932,9.457826614379883,0.7789078913781932,1.0,1
engine_step_start,1780281084.524313,1780281084.524313,1780281084.5363111,11.998176574707031,decode,1,0,451641,9.397506713867188,0.7832445751530085,9.397506713867188,0.7832445751530085,1.0,1
engine_step_start,1780281084.5363228,1780281084.5363228,1780281084.548626,12.30311393737793,decode,1,0,451641,12.30311393737793,1.0,12.30311393737793,1.0,1.0,1
engine_step_start,1780281084.5363781,1780281084.5363781,1780281084.5485787,12.200593948364258,decode,0,0,451640,12.200593948364258,1.0,12.200593948364258,1.0,1.0,1
engine_step_start,1780281084.5485947,1780281084.5485947,1780281084.5607967,12.202024459838867,decode,0,0,451640,11.670827865600586,0.9564665194708767,11.670827865600586,0.9564665194708767,1.0,1
engine_step_start,1780281084.5486317,1780281084.5486317,1780281084.5606246,11.992931365966797,decode,1,0,451641,11.461734771728516,0.9557075265397003,11.461734771728516,0.9557075265397003,1.0,1
engine_step_start,1780281084.5606296,1780281084.5606296,1780281084.5727754,12.145757675170898,decode,1,0,451641,12.145757675170898,1.0,12.145757675170898,1.0,1.0,1
engine_step_start,1780281084.5608113,1780281084.5608113,1780281084.572912,12.100696563720703,decode,0,0,451640,12.100696563720703,1.0,12.100696563720703,1.0,1.0,1
engine_step_start,1780281084.5727806,1780281084.5727806,1780281084.5850751,12.294530868530273,decode,1,0,451641,2.6471614837646484,0.2153121182151376,2.6471614837646484,0.2153121182151376,1.0,1
engine_step_start,1780281084.5729184,1780281084.5729184,1780281084.5850494,12.130975723266602,decode,0,0,451640,2.5093555450439453,0.20685521117902558,2.5093555450439453,0.20685521117902558,1.0,1
engine_step_start,1780281084.5850646,1780281084.5850646,1780281084.5973606,12.295961380004883,decode,0,0,451640,9.978055953979492,0.8114905085994609,9.978055953979492,0.8114905085994609,1.0,1
engine_step_start,1780281084.5850873,1780281084.5850873,1780281084.5973835,12.296199798583984,decode,1,0,451641,10.000944137573242,0.8133361771435219,10.000944137573242,0.8133361771435219,1.0,1
engine_step_start,1780281084.597375,1780281084.597375,1780281084.6094847,12.109756469726562,decode,0,0,451640,2.66265869140625,0.21987714600724523,2.66265869140625,0.21987714600724523,1.0,1
engine_step_start,1780281084.5973887,1780281084.5973887,1780281084.6094766,12.087821960449219,decode,1,0,451641,2.6488304138183594,0.21913214990138066,2.6488304138183594,0.21913214990138066,1.0,1
engine_step_start,1780281084.6094809,1780281084.6094809,1780281084.6218386,12.357711791992188,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.6094973,1780281084.6094973,1780281084.6217866,12.289285659790039,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.6217926,1780281084.6217926,1780281084.6340647,12.272119522094727,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.6218436,1780281084.6218436,1780281084.634027,12.183427810668945,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.6340322,1780281084.6340322,1780281084.6463535,12.321233749389648,decode,1,0,451641,9.685754776000977,0.7861026722653303,9.685754776000977,0.7861026722653303,1.0,1
engine_step_start,1780281084.634087,1780281084.634087,1780281084.6464262,12.339115142822266,decode,0,0,451640,9.758472442626953,0.7908567453723384,9.758472442626953,0.7908567453723384,1.0,1
engine_step_start,1780281084.6463587,1780281084.6463587,1780281084.6586416,12.282848358154297,decode,1,0,451641,12.282848358154297,1.0,12.282848358154297,1.0,1.0,1
engine_step_start,1780281084.6464398,1780281084.6464398,1780281084.6586385,12.198686599731445,decode,0,0,451640,12.198686599731445,1.0,12.198686599731445,1.0,1.0,1
engine_step_start,1780281084.658645,1780281084.658645,1780281084.670983,12.33816146850586,decode,0,0,451640,2.475738525390625,0.20065700483091786,2.475738525390625,0.20065700483091786,1.0,1
engine_step_start,1780281084.6586468,1780281084.6586468,1780281084.670812,12.165069580078125,decode,1,0,451641,2.4738311767578125,0.2033552837880213,2.4738311767578125,0.2033552837880213,1.0,1
engine_step_start,1780281084.6708162,1780281084.6708162,1780281084.6830766,12.26043701171875,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.6709895,1780281084.6709895,1780281084.6832302,12.24064826965332,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.6830816,1780281084.6830816,1780281084.6953692,12.287616729736328,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.6832364,1780281084.6832364,1780281084.6954253,12.188911437988281,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.6953743,1780281084.6953743,1780281084.7075896,12.215375900268555,decode,1,0,451641,9.582042694091797,0.7844247096711232,9.582042694091797,0.7844247096711232,1.0,1
engine_step_start,1780281084.6954494,1780281084.6954494,1780281084.7075944,12.145042419433594,decode,0,0,451640,9.586811065673828,0.7893600314095014,9.586811065673828,0.7893600314095014,1.0,1
engine_step_start,1780281084.7075949,1780281084.7075949,1780281084.7270234,19.428491592407227,decode,1,0,451641,19.428491592407227,1.0,19.428491592407227,1.0,1.0,1
engine_step_start,1780281084.707608,1780281084.707608,1780281084.7270477,19.439697265625,decode,0,0,451640,19.439697265625,1.0,19.439697265625,1.0,1.0,1
engine_step_start,1780281084.7270284,1780281084.7270284,1780281084.7392535,12.225151062011719,decode,1,0,451641,2.4802684783935547,0.2028824401279351,2.4802684783935547,0.2028824401279351,1.0,1
engine_step_start,1780281084.727054,1780281084.727054,1780281084.7393706,12.316465377807617,decode,0,0,451640,2.454519271850586,0.19928763622989218,2.454519271850586,0.19928763622989218,1.0,1
engine_step_start,1780281084.7392693,1780281084.7392693,1780281084.7515576,12.288331985473633,decode,1,0,451641,9.779930114746094,0.7958712481325547,9.779930114746094,0.7958712481325547,1.0,1
engine_step_start,1780281084.7393765,1780281084.7393765,1780281084.7517188,12.342214584350586,decode,0,0,451640,9.94110107421875,0.8054552127803427,9.94110107421875,0.8054552127803427,1.0,1
engine_step_start,1780281084.75157,1780281084.75157,1780281084.763882,12.311935424804688,decode,1,0,451641,12.495040893554688,1.014872192099148,12.311935424804688,1.0,1.014872192099148,2
engine_step_start,1780281084.7517347,1780281084.7517347,1780281084.7639537,12.218952178955078,decode,0,0,451640,12.402057647705078,1.0149853658536585,12.218952178955078,1.0,1.0149853658536585,2
engine_step_start,1780281084.763887,1780281084.763887,1780281084.7762759,12.388944625854492,decode,1,0,451641,2.6216506958007812,0.2116121086157458,2.6216506958007812,0.2116121086157458,1.0,1
engine_step_start,1780281084.763968,1780281084.763968,1780281084.77647,12.501955032348633,decode,0,0,451640,2.54058837890625,0.20321528691572743,2.54058837890625,0.20321528691572743,1.0,1
engine_step_start,1780281084.776281,1780281084.776281,1780281084.7886605,12.37940788269043,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.7764838,1780281084.7764838,1780281084.7887523,12.268543243408203,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.7886722,1780281084.7886722,1780281084.8009448,12.27259635925293,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.7887588,1780281084.7887588,1780281084.8010187,12.259960174560547,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.8009505,1780281084.8009505,1780281084.8132522,12.30168342590332,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.801032,1780281084.801032,1780281084.813284,12.251853942871094,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.8132584,1780281084.8132584,1780281084.8256402,12.381792068481445,decode,1,0,451641,9.821653366088867,0.7932335894325381,9.821653366088867,0.7932335894325381,1.0,1
engine_step_start,1780281084.8132994,1780281084.8132994,1780281084.825645,12.345552444458008,decode,0,0,451640,9.826421737670898,0.7959483208126533,9.826421737670898,0.7959483208126533,1.0,1
engine_step_start,1780281084.8256564,1780281084.8256564,1780281084.8379467,12.290239334106445,decode,1,0,451641,12.506246566772461,1.0175755106791597,12.290239334106445,1.0,1.0175755106791597,2
engine_step_start,1780281084.8256593,1780281084.8256593,1780281084.8379226,12.263298034667969,decode,0,0,451640,12.479305267333984,1.0176141224045416,12.263298034667969,1.0,1.0176141224045416,2
engine_step_start,1780281084.8379288,1780281084.8379288,1780281084.8502915,12.36271858215332,decode,0,0,451640,2.501964569091797,0.20237980444718723,2.501964569091797,0.20237980444718723,1.0,1
engine_step_start,1780281084.8379595,1780281084.8379595,1780281084.8502965,12.336969375610352,decode,1,0,451641,2.4712085723876953,0.20030920861919027,2.4712085723876953,0.20030920861919027,1.0,1
engine_step_start,1780281084.850298,1780281084.850298,1780281084.8626642,12.366294860839844,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.8503015,1780281084.8503015,1780281084.862658,12.35651969909668,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.8626633,1780281084.8626633,1780281084.875032,12.36867904663086,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.8626773,1780281084.8626773,1780281084.8751283,12.450933456420898,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.8755085,1780281084.8755085,1780281084.8875022,11.993646621704102,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.8755333,1780281084.8755333,1780281084.8875196,11.986255645751953,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.8875167,1780281084.8875167,1780281084.899873,12.356281280517578,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.8875253,1780281084.8875253,1780281084.8997698,12.244462966918945,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.8997748,1780281084.8997748,1780281084.912248,12.473106384277344,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.8998792,1780281084.8998792,1780281084.9121997,12.320518493652344,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.9122164,1780281084.9122164,1780281084.9244587,12.242317199707031,decode,0,0,451640,19.30713653564453,1.5770818727116929,9.740114212036133,0.7956103450962063,1.9822289672729052,2
engine_step_start,1780281084.9122677,1780281084.9122677,1780281084.9245765,12.308835983276367,decode,1,0,451641,19.542694091796875,1.587696360431557,9.857892990112305,0.8008793848180216,1.9824412895736088,2
engine_step_start,1780281084.924473,1780281084.924473,1780281084.9368417,12.36867904663086,decode,0,0,451640,6.447315216064453,0.521261421026254,3.2367706298828125,0.26169089016538805,1.9918974661166764,2
engine_step_start,1780281084.9245894,1780281084.9245894,1780281084.936848,12.258529663085938,decode,1,0,451641,6.214618682861328,0.506962813132099,3.12042236328125,0.25455111249416523,1.9915953545232274,2
engine_step_start,1780281084.9368482,1780281084.9368482,1780281084.9491346,12.28642463684082,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.9368532,1780281084.9368532,1780281084.949174,12.320756912231445,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.9491408,1780281084.9491408,1780281084.961474,12.333154678344727,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.9491794,1780281084.9491794,1780281084.96146,12.280702590942383,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.9614704,1780281084.9614704,1780281084.9739006,12.430191040039062,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.9614875,1780281084.9614875,1780281084.9739397,12.452125549316406,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.9739058,1780281084.9739058,1780281084.986286,12.380123138427734,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.973946,1780281084.973946,1780281084.9862697,12.323617935180664,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.986276,1780281084.986276,1780281084.9987013,12.425422668457031,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.9862916,1780281084.9862916,1780281084.9987628,12.471199035644531,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.9987078,1780281084.9987078,1780281085.0110781,12.37034797668457,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281084.998769,1780281084.998769,1780281085.011095,12.32600212097168,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.0110846,1780281085.0110846,1780281085.0234199,12.33530044555664,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.0110993,1780281085.0110993,1780281085.0234308,12.331485748291016,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.023426,1780281085.023426,1780281085.0357656,12.339591979980469,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.023437,1780281085.023437,1780281085.0357766,12.339591979980469,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.0357804,1780281085.0357804,1780281085.048132,12.351512908935547,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.0357845,1780281085.0357845,1780281085.0481567,12.372255325317383,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.048138,1780281085.048138,1780281085.0605211,12.383222579956055,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.0481625,1780281085.0481625,1780281085.0605295,12.367010116577148,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.0605266,1780281085.0605266,1780281085.072931,12.404441833496094,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.0605412,1780281085.0605412,1780281085.0729017,12.360572814941406,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.0729074,1780281085.0729074,1780281085.08542,12.512445449829102,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.0729365,1780281085.0729365,1780281085.0853007,12.36414909362793,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.085307,1780281085.085307,1780281085.097579,12.272119522094727,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.0854359,1780281085.0854359,1780281085.0976014,12.165546417236328,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.0975957,1780281085.0975957,1780281085.1099212,12.325525283813477,decode,0,0,451640,19.477128982543945,1.5802270924811885,9.802579879760742,0.7953072712149641,1.9869390733309011,2
engine_step_start,1780281085.0976202,1780281085.0976202,1780281085.1099088,12.288570404052734,decode,1,0,451641,19.452333450317383,1.5829614683171007,9.790182113647461,0.7966900779946452,1.9869225336677787,2
engine_step_start,1780281085.1099215,1780281085.1099215,1780281085.1232498,13.328313827514648,decode,1,0,451641,26.556730270385742,1.9925048745147846,13.328313827514648,1.0,1.9925048745147846,2
engine_step_start,1780281085.1099436,1780281085.1099436,1780281085.1232774,13.333797454833984,decode,0,0,451640,26.567697525024414,1.9925079569431035,13.333797454833984,1.0,1.9925079569431035,2
engine_step_start,1780281085.1232705,1780281085.1232705,1780281085.135454,12.183427810668945,decode,1,0,451641,24.41096305847168,2.003620281403495,12.183427810668945,1.0,2.003620281403495,3
engine_step_start,1780281085.1232913,1780281085.1232913,1780281085.1356182,12.326955795288086,decode,0,0,451640,24.69801902770996,2.0035781289286887,12.326955795288086,1.0,2.0035781289286887,3
engine_step_start,1780281085.1354673,1780281085.1354673,1780281085.1477888,12.32147216796875,decode,1,0,451641,5.5255889892578125,0.4484520123839009,2.773284912109375,0.22507739938080495,1.9924346629986245,2
engine_step_start,1780281085.135631,1780281085.135631,1780281085.1478176,12.186527252197266,decode,0,0,451640,5.198001861572266,0.42653676096568455,2.6094913482666016,0.21412920139296474,1.9919597989949749,2
engine_step_start,1780281085.1478004,1780281085.1478004,1780281085.160165,12.364625930786133,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.147824,1780281085.147824,1780281085.160203,12.378931045532227,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.1601703,1780281085.1601703,1780281085.1723444,12.174129486083984,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.1602163,1780281085.1602163,1780281085.172445,12.228727340698242,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.1723547,1780281085.1723547,1780281085.184618,12.263298034667969,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.1724584,1780281085.1724584,1780281085.184757,12.298583984375,decode,0,0,451640,0.0,0.0,0.0,0.0,0.0,0
engine_step_start,1780281085.184622,1780281085.184622,1780281085.1969938,12.37177848815918,decode,1,0,451641,0.0,0.0,0.0,0.0,0.0,0
