ev,ts,start,end,duration_ms,role,dp,tp,pid,overlap_ms,overlap_ratio,union_overlap_ms,union_overlap_ratio,overlap_intensity,max_active_recv,max_xfer_pressure_GBps,avg_step_xfer_pressure_GBps,avg_active_xfer_pressure_GBps,bytes_during_step_MB,normalized_transfer_MB_per_ms
engine_step_start,1780501427.2437692,1780501427.2437692,1780501427.2442079,0.438690185546875,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501427.2658913,1780501427.2658913,1780501427.2659035,0.012159347534179688,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501427.4815803,1780501427.4815803,1780501427.5177643,36.184072494506836,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501427.555712,1780501427.555712,1780501427.5616424,5.930423736572266,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501427.802979,1780501427.802979,1780501427.818729,15.749931335449219,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501428.0192897,1780501428.0192897,1780501428.0350447,15.754938125610352,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501428.053208,1780501428.053208,1780501428.0689297,15.721559524536133,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501428.3393693,1780501428.3393693,1780501428.360436,21.066665649414062,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501428.370931,1780501428.370931,1780501428.3820271,11.09623908996582,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501428.6690435,1780501428.6690435,1780501428.6848903,15.846729278564453,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501428.9948127,1780501428.9948127,1780501428.995989,1.1763572692871094,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501429.4820058,1780501429.4820058,1780501429.4831707,1.1649131774902344,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501429.4821367,1780501429.4821367,1780501429.7991621,317.02542304992676,decode,0,0,801717,2199.7416019439697,6.9386914802651125,309.98992919921875,0.9778077928797526,7.096171180871748,15,2.1679550611626848,0.9873023210214507,1.0097100148013092,312.999936,0.9873023210214507
engine_step_start,1780501429.9128978,1780501429.9128978,1780501430.3007095,387.81166076660156,decode,1,0,801719,2454.5812606811523,6.329312676749047,374.7379779815674,0.9662885774007132,6.550126768314602,15,2.1701610240236597,0.9977125062076575,1.0325202320940954,386.924544,0.9977125062076577
engine_step_start,1780501430.069661,1780501430.069661,1780501430.0706859,1.0249614715576172,decode,0,0,801717,7.17473030090332,7.0,1.0249614715576172,1.0,7.0,7,0.8937408821512246,0.8937408821512245,0.8937408821512245,0.9160499697609221,0.8937408821512246
engine_step_start,1780501430.0707068,1780501430.0707068,1780501431.3463368,1275.629997253418,decode,0,0,801717,2214.674949645996,1.7361421057943547,324.1140842437744,0.2540815792523148,6.833010527183024,15,2.6461994470079935,0.3701126010929394,1.456668374708898,472.1267363156417,0.3701126010929394
engine_step_start,1780501430.6180673,1780501430.6180673,1780501430.6189773,0.9100437164306641,decode,1,0,801719,0.9100437164306641,1.0,0.9100437164306641,1.0,1.0,1,0.8761841059145582,0.8761841059145582,0.8761841059145582,0.7973658400239632,0.8761841059145582
engine_step_start,1780501430.619,1780501430.619,1780501431.8587508,1239.750862121582,decode,1,0,801719,248.3842372894287,0.20035012265639363,88.52100372314453,0.07140225220062263,2.8059356180174744,4,2.6461994470079935,0.1381421663813036,1.9347032078646254,171.26186986656418,0.1381421663813036
engine_step_start,1780501431.3464036,1780501431.3464036,1780501431.8490815,502.67791748046875,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501431.8491237,1780501431.8491237,1780501432.1245322,275.4085063934326,decode,0,0,801717,3719.9227809906006,13.506927689722607,264.04309272766113,0.9587325249513698,14.088316958275431,28,7.253259099383333,2.7086787508789625,2.825270532066653,745.9931690792038,2.7086787508789625
engine_step_start,1780501431.8588192,1780501431.8588192,1780501432.2411563,382.3370933532715,decode,1,0,801719,4098.938465118408,10.72074495615594,380.66720962524414,0.9956324307605582,10.767773954456688,28,7.253259099383333,2.304766974168597,2.314877361325,881.1979057602359,2.304766974168597
engine_step_start,1780501432.1245463,1780501432.1245463,1780501432.5300503,405.5039882659912,decode,0,0,801717,4481.626033782959,11.051990025911229,405.5039882659912,1.0,11.051990025911229,29,7.7640765488741215,2.490885461404241,2.490885461404241,1010.0639889131933,2.4908854614042406
engine_step_start,1780501432.2412388,1780501432.2412388,1780501432.5299606,288.72179985046387,decode,1,0,801719,4102.30827331543,14.20851586350638,288.72179985046387,1.0,14.20851586350638,29,7.764076548874121,3.030125252400759,3.030125252400759,874.863216645488,3.030125252400758
engine_step_start,1780501432.530003,1780501432.530003,1780501432.6761472,146.14415168762207,decode,1,0,801719,1167.9389476776123,7.991691314299325,146.14415168762207,1.0,7.991691314299325,15,8.535573996414854,2.8225668139276845,2.8225668139276845,412.5016326030957,2.8225668139276845
engine_step_start,1780501432.5300674,1780501432.5300674,1780501432.6778677,147.80020713806152,decode,0,0,801717,1169.5306301116943,7.912916042257134,147.80020713806152,1.0,7.912916042257134,15,8.535573996414854,2.7917880648775015,2.7917880648775015,412.6268542744627,2.7917880648775015
engine_step_start,1780501432.6761644,1780501432.6761644,1780501432.7109995,34.835100173950195,decode,1,0,801719,117.0201301574707,3.359259183212533,34.835100173950195,1.0,3.359259183212533,5,0.8317054142013588,0.5906943610214176,0.5906943610214176,20.576897238368577,0.5906943610214174
engine_step_start,1780501432.677897,1780501432.677897,1780501432.7108846,32.98759460449219,decode,0,0,801717,115.1726245880127,3.4913920208152645,32.98759460449219,1.0,3.4913920208152645,5,0.8317054142013588,0.6184355444294763,0.6184355444294763,20.400701028647983,0.6184355444294763
engine_step_start,1780501432.7109005,1780501432.7109005,1780501432.7428734,31.972885131835938,decode,0,0,801717,51.702260971069336,1.617065859333055,31.972885131835938,1.0,1.617065859333055,2,3.437265957148264,2.1883275383111673,2.1883275383111673,69.96714501325627,2.1883275383111678
engine_step_start,1780501432.7110162,1780501432.7110162,1780501432.7442691,33.25295448303223,decode,1,0,801719,52.982330322265625,1.5933119671907825,33.25295448303223,1.0,1.5933119671907825,2,3.437265957148264,2.1061123532937724,2.1061123532937724,70.03445822022971,2.1061123532937724
engine_step_start,1780501432.7428803,1780501432.7428803,1780501432.7683535,25.47311782836914,decode,0,0,801717,13.939619064331055,0.5472286179592295,13.939619064331055,0.5472286179592295,1.0,1,0.08038345030651882,0.0439881244180307,0.08038345030651882,1.1205146763494578,0.043988124418030704
engine_step_start,1780501432.7442865,1780501432.7442865,1780501432.7683458,24.059295654296875,decode,1,0,801719,12.533426284790039,0.5209390359917552,12.533426284790039,0.5209390359917552,1.0,1,0.08038345030651882,0.04187487711236907,0.08038345030651882,1.007480048933837,0.04187487711236907
engine_step_start,1780501432.7683618,1780501432.7683618,1780501432.7798753,11.513471603393555,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.768366,1780501432.768366,1780501432.7798796,11.513471603393555,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.7798839,1780501432.7798839,1780501432.7914603,11.576414108276367,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.7798922,1780501432.7798922,1780501432.791342,11.449813842773438,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.7913487,1780501432.7913487,1780501432.8029182,11.569499969482422,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.7914684,1780501432.7914684,1780501432.8030832,11.614799499511719,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.8029242,1780501432.8029242,1780501432.8145201,11.595964431762695,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.8030908,1780501432.8030908,1780501432.814543,11.452198028564453,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.8145254,1780501432.8145254,1780501432.8260796,11.554241180419922,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.8145506,1780501432.8145506,1780501432.8262067,11.656045913696289,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.8260963,1780501432.8260963,1780501432.837748,11.651754379272461,decode,0,0,801717,9.24992561340332,0.7938654825970411,9.24992561340332,0.7938654825970411,1.0,1,0.44482957782284327,0.35313484747176954,0.44482957782284327,4.114640505502903,0.35313484747176954
engine_step_start,1780501432.826214,1780501432.826214,1780501432.8378732,11.65914535522461,decode,1,0,801719,9.37509536743164,0.8040979919021717,9.37509536743164,0.8040979919021717,1.0,1,0.44482957782284327,0.35768657026603906,0.44482957782284327,4.17031971434351,0.357686570266039
engine_step_start,1780501432.83776,1780501432.83776,1780501432.8577564,19.99640464782715,decode,0,0,801717,19.99640464782715,1.0,19.99640464782715,1.0,1.0,1,0.44482957782284327,0.4448295778228433,0.4448295778228433,8.894992237467692,0.4448295778228433
engine_step_start,1780501432.8378801,1780501432.8378801,1780501432.8578207,19.940614700317383,decode,1,0,801719,19.940614700317383,1.0,19.940614700317383,1.0,1.0,1,0.44482957782284327,0.4448295778228433,0.4448295778228433,8.870175218670163,0.4448295778228432
engine_step_start,1780501432.8577611,1780501432.8577611,1780501432.869381,11.619806289672852,decode,0,0,801717,2.5599002838134766,0.2203049018199725,2.5599002838134766,0.2203049018199725,1.0,1,0.44482957782284327,0.09799813646888131,0.44482957782284327,1.1387193625173255,0.09799813646888131
engine_step_start,1780501432.8578272,1780501432.8578272,1780501432.8694909,11.663675308227539,decode,1,0,801719,2.4938583374023438,0.2138141084605793,2.4938583374023438,0.2138141084605793,1.0,1,0.44482957782284327,0.0951108395990871,0.44482957782284327,1.1093419513766622,0.0951108395990871
engine_step_start,1780501432.8693945,1780501432.8693945,1780501432.8810792,11.684656143188477,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.8694983,1780501432.8694983,1780501432.881225,11.726856231689453,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.881085,1780501432.881085,1780501432.8926814,11.596441268920898,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.881232,1780501432.881232,1780501432.8929114,11.679410934448242,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.8926935,1780501432.8926935,1780501432.9053638,12.670278549194336,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.892918,1780501432.892918,1780501432.9045556,11.637449264526367,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.9045627,1780501432.9045627,1780501432.9188933,14.330625534057617,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.90537,1780501432.90537,1780501432.918711,13.340950012207031,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.9187167,1780501432.9187167,1780501432.9306884,11.971712112426758,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.9189005,1780501432.9189005,1780501432.9309247,12.024164199829102,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.9306943,1780501432.9306943,1780501432.9426494,11.955022811889648,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.930932,1780501432.930932,1780501432.9427204,11.788368225097656,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.9426548,1780501432.9426548,1780501432.954366,11.71112060546875,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.9427276,1780501432.9427276,1780501432.9545555,11.827945709228516,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.954372,1780501432.954372,1780501432.9663308,11.958837509155273,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.954563,1780501432.954563,1780501432.9664614,11.898517608642578,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.9663467,1780501432.9663467,1780501432.9781528,11.806011199951172,decode,0,0,801717,9.411811828613281,0.7972050567470415,9.411811828613281,0.7972050567470415,1.0,1,0.3923946566998037,0.3128190045616029,0.3923946566998037,3.69314467141186,0.3128190045616029
engine_step_start,1780501432.96647,1780501432.96647,1780501432.9782608,11.790752410888672,decode,1,0,801719,9.519815444946289,0.8073967727585231,9.519815444946289,0.8073967727585231,1.0,1,0.3923946566998037,0.3168181794671101,0.3923946566998037,3.7355247133651877,0.31681817946711005
engine_step_start,1780501432.9781666,1780501432.9781666,1780501432.9899428,11.776208877563477,decode,0,0,801717,2.599477767944336,0.2207397809406191,2.599477767944336,0.2207397809406191,1.0,1,0.3923946566998037,0.08661711056218412,0.3923946566998037,1.0200211863512898,0.08661711056218412
engine_step_start,1780501432.978269,1780501432.978269,1780501432.9900725,11.803388595581055,decode,1,0,801719,2.496957778930664,0.2115458420021411,2.496957778930664,0.2115458420021411,1.0,1,0.3923946566998037,0.08300945804870109,0.3923946566998038,0.9797928904574023,0.08300945804870108
engine_step_start,1780501432.9899483,1780501432.9899483,1780501433.0017524,11.80410385131836,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501432.9900804,1780501432.9900804,1780501433.0017712,11.690855026245117,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501433.0017586,1780501433.0017586,1780501433.0134144,11.655807495117188,decode,0,0,801717,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501433.001779,1780501433.001779,1780501433.0136743,11.895179748535156,decode,1,0,801719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
engine_step_start,1780501433.0134497,1780501433.0134497,1780501433.0252185,11.768817901611328,decode,0,0,801717,9.055376052856445,0.7694380292532718,9.055376052856445,0.7694380292532718,1.0,1,0.45343455804786853,0.3488897927396802,0.45343455804786853,4.106020438484214,0.3488897927396802
engine_step_start,1780501433.013694,1780501433.013694,1780501433.0253725,11.678457260131836,decode,1,0,801719,9.209394454956055,0.7885797113284201,9.209394454956055,0.7885797113284201,1.0,1,0.45343455804786853,0.3575692928917179,0.45343455804786853,4.17585770457149,0.3575692928917179
engine_step_start,1780501433.0252242,1780501433.0252242,1780501433.044042,18.817901611328125,decode,0,0,801717,18.817901611328125,1.0,18.817901611328125,1.0,1.0,1,0.45343455804786853,0.45343455804786853,0.45343455804786853,8.53268690052084,0.4534345580478685
engine_step_start,1780501433.025395,1780501433.025395,1780501433.044122,18.72706413269043,decode,1,0,801719,18.72706413269043,1.0,18.72706413269043,1.0,1.0,1,0.45343455804786853,0.4534345580478686,0.4534345580478686,8.491498048540576,0.4534345580478686
engine_step_start,1780501433.0448422,1780501433.0448422,1780501433.0556483,10.806083679199219,decode,0,0,801717,11.118173599243164,1.0288809460771335,10.806083679199219,1.0,1.0288809460771335,2,0.733380655803316,0.3288081136732183,0.3288081136732183,3.553127990752446,0.3288081136732183
engine_step_start,1780501433.0448458,1780501433.0448458,1780501433.055868,11.022090911865234,decode,1,0,801719,11.33418083190918,1.02831494700411,11.022090911865234,1.0,1.02831494700411,2,0.733380655803316,0.32779424144034164,0.32779424144034164,3.6129779295413487,0.3277942414403417
