start,end,duration_ms,req,role,dp,tp,pid,n_blocks,remote_engine,remote_rank
1780280870.638409,1780280870.6476068,9.19795036315918,chatcmpl-d312823b-0580-41df-8f7b-a2a0f67f1271-8d2dccf4,decode,0,0,452715,27,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280870.6406975,1780280870.6476543,6.956815719604492,chatcmpl-55e2d1d4-5c2b-4a05-96ee-c76b19c8f89b-a30507ff,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280870.6468682,1780280871.1850917,538.2235050201416,chatcmpl-262c2eed-22b6-4210-a302-d6555c0099b6-b1a99a14,decode,0,0,452715,8,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280871.1365452,1780280871.1851065,48.56133460998535,chatcmpl-fee8dd57-127e-4484-8b77-3fb9cecba599-8a2b871e,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280871.1400023,1780280871.185185,45.18270492553711,chatcmpl-a262ed68-348b-4653-bc59-3f6bb411ee72-85b5ae93,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280871.1437056,1780280871.1851952,41.489601135253906,chatcmpl-ecfaa62e-3a7d-4e78-a5bd-8e8e2b547b79-9576f41d,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280871.148567,1780280871.1852725,36.70549392700195,chatcmpl-33253add-cca4-4eae-8134-9aeec09ef06c-8446d39e,decode,0,0,452715,20,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280871.1620076,1780280871.1853116,23.303985595703125,chatcmpl-6be489ee-4e47-484a-9f14-71e3d0ea8b2b-8f7f87d4,decode,0,0,452715,34,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280871.1703842,1780280871.1853588,14.974594116210938,chatcmpl-168640c2-354d-461c-b081-d18a336ccf7b-8c1f963d,decode,0,0,452715,9,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280871.184636,1780280871.29386,109.22384262084961,chatcmpl-c6c17411-d0ad-4fb5-8518-3621d9ac8780-b646134f,decode,0,0,452715,35,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280871.1950655,1780280871.2939043,98.83880615234375,chatcmpl-e7282bfa-68af-4d22-a16a-a82667140ba6-97d6af9a,decode,0,0,452715,23,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280871.1974752,1780280871.2939522,96.47703170776367,chatcmpl-149b132b-b493-4b4f-a29b-f3e0f5be92ed-aa2215b1,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280871.1988347,1780280871.2939844,95.14975547790527,chatcmpl-a69cd77f-4db7-4ea8-9664-8dd34bb46998-9fdfef64,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280871.2019923,1780280871.2940216,92.02933311462402,chatcmpl-df5e05b7-85bc-4bc9-9db4-9b2603508725-bed38085,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280871.2220383,1780280871.294047,72.00884819030762,chatcmpl-7e666cfa-c809-4683-a408-6464128b6fb0-a35de66e,decode,0,0,452715,49,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280871.242824,1780280871.2940798,51.25570297241211,chatcmpl-e5666d53-4108-4764-9578-d96e3c49f2a8-a1bd1832,decode,0,0,452715,49,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280871.2468863,1780280871.2941074,47.22118377685547,chatcmpl-7fde893c-0237-4ad8-9d08-25b5f4cbb999-88167a92,decode,0,0,452715,5,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280871.2561216,1780280871.2941332,38.01155090332031,chatcmpl-783a1256-7bcf-407b-b0f8-f225d7007202-a677c236,decode,0,0,452715,26,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280871.2596219,1780280871.2941635,34.54160690307617,chatcmpl-8e86036f-ffb2-4cf5-bbf0-a270befbc1d7-9e2880b4,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280871.264826,1780280871.2941928,29.366731643676758,chatcmpl-12bf2efd-32e7-4cf3-9779-669c1d8ea3a2-b349a308,decode,0,0,452715,11,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280871.2740674,1780280871.2942202,20.152807235717773,chatcmpl-0b4b5752-0158-4685-8b27-a8f73b37db4b-89467e1a,decode,0,0,452715,26,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280871.2905397,1780280871.3115215,20.981788635253906,chatcmpl-2b0a9b59-80a6-4e43-8477-413e52290b29-bafc8bb9,decode,0,0,452715,38,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280871.3081574,1780280871.3316917,23.534297943115234,chatcmpl-aa085d30-ce9a-4d41-bd48-d2cbfc55fb1f-a28283c5,decode,0,0,452715,22,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280871.3280993,1780280871.3416948,13.5955810546875,chatcmpl-8bd666b3-bbc1-4e2d-a37b-40382c37e548-91915a99,decode,0,0,452715,20,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280871.721821,1780280871.8047466,82.92555809020996,chatcmpl-174365f7-cfb1-4902-bba5-3afc20614a4d-9df20849,decode,0,0,452715,44,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280871.7437646,1780280871.8048143,61.049699783325195,chatcmpl-c3c27e52-d9fd-45ec-9f69-386947a866bb-835d7c42,decode,0,0,452715,32,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280871.7603042,1780280871.8048396,44.53539848327637,chatcmpl-c57bd60c-04fb-4cf8-ae4c-bbedb0779a84-9ac083bf,decode,0,0,452715,40,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280871.7819314,1780280871.8049002,22.968769073486328,chatcmpl-baa0b8b7-e468-4ced-a5b2-f9ed04649b53-abdbfe64,decode,0,0,452715,52,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280871.7896922,1780280871.8049214,15.229225158691406,chatcmpl-302dd2ce-6094-4706-b247-4e5969be489b-8a595dd5,decode,0,0,452715,19,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280871.798587,1780280871.8049824,6.3953399658203125,chatcmpl-d6574870-484f-41e7-a39b-a72b2fa5f526-a5b059a7,decode,0,0,452715,23,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280871.799241,1780280871.8050494,5.808353424072266,chatcmpl-e0ab9b99-17bf-4536-a7b1-84738f953783-ab4e1e69,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280871.8044236,1780280871.8182259,13.802289962768555,chatcmpl-b89d8912-1b95-4755-8ced-3c628b01181f-930517d2,decode,0,0,452715,5,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280871.8237095,1780280871.8472793,23.569822311401367,chatcmpl-8d42fdcf-e45f-433d-8114-e3b10c41d99b-a03a69db,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280871.8383598,1780280871.8473315,8.971691131591797,chatcmpl-a1985cf6-48e4-44ed-b21d-f78673857c4b-9fc58c74,decode,0,0,452715,53,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280871.8469188,1780280871.8731208,26.201963424682617,chatcmpl-cb53aa38-80a8-45ec-99e9-d2a52421c502-96517ee5,decode,0,0,452715,21,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280873.478799,1780280873.4792154,0.4162788391113281,chatcmpl-e0c94395-1cf1-4f60-ae23-e9762277ad36-a60adc42,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280873.4912703,1780280873.491664,0.3936290740966797,chatcmpl-6dd52a6a-1150-4402-aa32-f31f20891cf8-967e9a31,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280873.5967565,1780280873.6060832,9.326696395874023,chatcmpl-7ac388c1-74a2-4208-988e-5a73447e90c9-89df6a77,decode,0,0,452715,12,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280873.791571,1780280873.7919524,0.3814697265625,chatcmpl-74f7086e-7536-42d6-a5c1-eaeeb48f469c-9b9c84ba,decode,0,0,452715,9,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280873.8008912,1780280873.8012836,0.3924369812011719,chatcmpl-595337f7-7294-4f58-b5e3-c1b560b5cd38-9c89f81f,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280874.0042915,1780280874.0199995,15.707969665527344,chatcmpl-22ea830a-e95b-4dff-bddb-38b9c873ba15-be012dae,decode,0,0,452715,53,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280874.0869558,1780280874.096556,9.600162506103516,chatcmpl-a9945374-b943-43d7-8639-324ff9b014d2-af2923ac,decode,0,0,452715,21,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280874.0893521,1780280874.0966,7.2479248046875,chatcmpl-35bf1c63-746e-4946-987b-a35e4b1be70a-b8e58da5,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280874.1664245,1780280874.1784449,12.020349502563477,chatcmpl-cbc13b88-834a-411b-8823-cd133ec26fd4-9a388f8d,decode,0,0,452715,35,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280874.1779952,1780280874.197627,19.63186264038086,chatcmpl-8c536b23-bc73-4ada-9086-3b08246a29d4-8f89fa33,decode,0,0,452715,8,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280874.4792552,1780280874.4796257,0.3705024719238281,chatcmpl-d7929d12-4050-4c73-8c72-0a50b8e8bccd-918eda11,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280874.4920688,1780280874.4924064,0.3376007080078125,chatcmpl-c1d9f903-eb51-4f32-951c-ac504844e218-97748fc5,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280874.5300567,1780280874.530399,0.34236907958984375,chatcmpl-15a6604a-0afe-414d-9448-ef714037880f-b4b4c1bb,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280875.0571659,1780280875.066226,9.060144424438477,chatcmpl-04cbdb21-063e-4b18-a0f6-014ed8ddc3e5-8fe8b722,decode,0,0,452715,17,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280875.1745,1780280875.190374,15.873908996582031,chatcmpl-3b9c2681-42a0-4268-98b4-410be77edd85-9f6b41b1,decode,0,0,452715,51,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280875.376276,1780280875.3927314,16.455411911010742,chatcmpl-19684e0a-dd2b-4679-8bda-fe0c6a9ed614-866c1ffd,decode,0,0,452715,49,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280875.3923209,1780280875.3927705,0.4496574401855469,chatcmpl-8e565374-82bf-4aac-bcf8-8bce09a3b5bf-b880d31a,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280875.5632951,1780280875.5722542,8.959054946899414,chatcmpl-c8dbf63b-d442-4289-b7c0-afc8c18a0e0b-949049cd,decode,0,0,452715,14,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280875.6135058,1780280875.62352,10.014057159423828,chatcmpl-1383b050-08ad-436b-ba3d-15d646275402-afc3245f,decode,0,0,452715,11,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280875.7615674,1780280875.765029,3.461599349975586,chatcmpl-9fdcca6d-8db1-4629-a3ac-0933412dd916-b53ce390,decode,0,0,452715,9,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280875.8077536,1780280875.8160813,8.327722549438477,chatcmpl-789ffd60-0909-44af-9dff-4e68895d62d8-b7eaf0e8,decode,0,0,452715,17,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280875.8874588,1780280875.9074888,20.03002166748047,chatcmpl-597d5b94-82e6-4331-b1f6-82c1eb6db308-a8ab5bae,decode,0,0,452715,35,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280876.0652344,1780280876.0715406,6.306171417236328,chatcmpl-93d9ed6e-ee3e-447a-9ce9-4babf238d46f-aeb2d6ef,decode,0,0,452715,21,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280876.0712101,1780280876.087215,16.00480079650879,chatcmpl-54cee020-6d79-41a0-a405-2415176331d9-9ac4f8ac,decode,0,0,452715,6,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280876.194886,1780280876.2083051,13.419151306152344,chatcmpl-e1647f90-7555-4ca2-b1af-b94413faafcf-8f7357c1,decode,0,0,452715,13,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280876.2078981,1780280876.2174232,9.525060653686523,chatcmpl-34d78388-363a-4e3d-b5d0-9daf034fd311-96ef8801,decode,0,0,452715,18,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280876.2354016,1780280876.256658,21.256446838378906,chatcmpl-d712b15d-e038-45c3-af43-d036e9823e24-a9873b93,decode,0,0,452715,28,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280876.637993,1780280876.6383684,0.3752708435058594,chatcmpl-c780ab68-82f7-425a-934d-68241e44d79e-a1812dcc,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280876.6666048,1780280876.6759863,9.381532669067383,chatcmpl-0e4b5d39-561f-46fe-8e96-52bab79a76ba-96681743,decode,0,0,452715,21,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280876.706487,1780280876.706841,0.3540515899658203,chatcmpl-1b596b29-e21d-4f89-b19e-f025479d932f-a50aff08,decode,0,0,452715,5,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280876.880413,1780280876.8890982,8.685111999511719,chatcmpl-cd4c03c0-e062-40cb-a890-1a229424bda8-aee8dfeb,decode,0,0,452715,4,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280876.959708,1780280876.9685085,8.800506591796875,chatcmpl-b7c35480-4df5-478b-8b0f-dd5e2ffcae94-a7aec7a2,decode,0,0,452715,23,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280877.0484128,1780280877.0487323,0.31948089599609375,chatcmpl-5f60202f-d7ec-45cc-b36f-a44189329559-89a82fcc,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280877.0915976,1780280877.1009197,9.322166442871094,chatcmpl-6dc6aadd-be4c-449b-b516-40e71cd0a5a7-8b6f5b1b,decode,0,0,452715,21,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280877.28175,1780280877.3025656,20.815610885620117,chatcmpl-54b6e9e8-1a32-49a6-95b7-b59e5d813155-bcb04594,decode,0,0,452715,39,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280877.2833989,1780280877.3026202,19.22130584716797,chatcmpl-41256862-5532-4a46-a233-ca1b862a9063-87ceaed1,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280877.4699714,1780280877.4902024,20.231008529663086,chatcmpl-33d79ab5-d8ac-4bd8-8f86-30327ebfec0c-87e930d5,decode,0,0,452715,39,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280877.4898465,1780280877.4902132,0.3666877746582031,chatcmpl-c4d3e7b9-6f9c-4939-9a85-d452280251f8-91593277,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280877.604644,1780280877.6049826,0.33855438232421875,chatcmpl-d502a71a-f96d-4b1f-9b74-809a33ba9399-b191c3ec,decode,0,0,452715,7,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280877.6848238,1780280877.6851957,0.3719329833984375,chatcmpl-c99b51d9-cbd3-42d7-8e7a-b87a92181744-8f36612f,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280877.767724,1780280877.7680707,0.3466606140136719,chatcmpl-8fc39bd6-497a-462f-869c-96e112675cd7-a5f9b629,decode,0,0,452715,4,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280877.851172,1780280877.8720484,20.876407623291016,chatcmpl-a9c46f44-e593-4895-86e0-4c7eb62b8e40-97244b30,decode,0,0,452715,38,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280877.8604205,1780280877.8720844,11.66391372680664,chatcmpl-4f12d201-5c44-4fd6-a9c5-c1f9a51a5f6e-b6887e2e,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280877.9725044,1780280877.9728396,0.3352165222167969,chatcmpl-3282c43a-d5a1-45d5-b35c-eab5ec817be6-a9895b6b,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280878.0402305,1780280878.0498073,9.576797485351562,chatcmpl-ee13b825-a977-4e70-a789-83cf25e03f6b-87788be3,decode,0,0,452715,17,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280878.146473,1780280878.1468105,0.3376007080078125,chatcmpl-bb6cf768-5e23-4f55-bda7-aa8c5e3a6d06-a136435d,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280878.1866975,1780280878.2054791,18.781661987304688,chatcmpl-be1f1fe2-5bdd-4a20-b87e-737bcc1aa692-b9c016f2,decode,0,0,452715,20,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280878.205104,1780280878.2054899,0.3857612609863281,chatcmpl-a2c776c8-4ffa-4944-9360-b798c70a182d-b2b1dd95,decode,0,0,452715,8,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280878.2702,1780280878.2758527,5.652666091918945,chatcmpl-f0a9070c-37ab-4542-ac70-e70c281ffbc4-bbef09ec,decode,0,0,452715,7,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280878.3058186,1780280878.3183825,12.563943862915039,chatcmpl-6389660e-943a-44b9-8f1e-82798280c80e-942186d0,decode,0,0,452715,17,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780280878.3177085,1780280878.318421,0.7123947143554688,chatcmpl-d6d88c21-bbbd-45ec-8e08-23b0df6a2df6-98ffbc87,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780280878.3856227,1780280878.3859913,0.3685951232910156,chatcmpl-2ff4786d-a13a-4314-b04e-b6ad59fe015e-ad1e1df3,decode,0,0,452715,5,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
